PatientID,DataSilo,BirthDate,InsuranceStatus,SexNeuterStatus,VetCompassBreed,Bodyweight,DateofFirstPresentationofDiarrhoea,Duration,Vomiting,ReducedAppetite,Pyrexia,Hematochezia,AntibioticTreatment,GINutraceutical,DietaryManagement,Antiparasitic,GastrointestinalAgent,Resolution,ComorbidityatDiagnosis,TreatmentEscalation 
22269,3,21/03/2012 00:00,0,Female_Entire,Labrador Retriever,40,08/02/2019 00:00,4-7 days.,1,1,0,0,NonAntibiotic,GInutraceutical,1,0,1,0,0,Yes
224515,0,06/04/2012 00:00,0,Male_Entire,Chihuahua,5.1,26/02/2019 00:00,48hrs to 96hrs,1,0,0,0,NonAntibiotic,GInutraceutical,0,1,1,1,0,No
810029,4,17/01/2013 00:00,0,Female_Entire,Staffordshire Bull Terrier,36.1,23/12/2019 00:00,Not Stated,0,1,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,0,No
720361,1,23/04/2012 00:00,0,Male_Neutered,Staffordshire Bull Terrier,19,08/04/2019 00:00,Less than 24hrs,0,0,0,1,Antibiotic,GInutraceutical,1,0,0,1,0,No
780529,3,23/08/2012 00:00,0,Male_Neutered,Crossbreed,5.6,10/08/2019 00:00,Not Stated,0,0,1,0,Antibiotic,NoGInutraceutical,1,1,0,1,0,No
515750,0,04/12/2012 00:00,0,Male_Entire,Lhasa Apso,NA,04/12/2019 00:00,Less than 24hrs,1,0,0,0,Antibiotic,GInutraceutical,0,0,1,1,0,No
688972,0,01/07/2012 00:00,0,Male_Entire,Labrador Retriever,NA,04/07/2019 00:00,4-7 days.,0,0,1,0,Antibiotic,NoGInutraceutical,0,0,0,1,0,No
480288,4,29/05/2012 00:00,0,Female_Neutered,Cockapoo,11.25,03/06/2019 00:00,Less than 24hrs,0,0,0,0,NonAntibiotic,GInutraceutical,0,1,0,1,1,No
760679,3,20/06/2012 00:00,0,Male_Neutered,Jack Russell Terrier,9.8,08/07/2019 00:00,Less than 24hrs,1,1,0,1,Antibiotic,GInutraceutical,0,1,1,1,0,No
364402,0,25/01/2012 00:00,0,Male_Entire,Greyhound,34,15/02/2019 00:00,4-7 days.,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,0,0,Yes
418742,0,10/10/2012 00:00,0,Male_Neutered,Cockapoo,11.6,08/08/2019 00:00,48hrs to 96hrs,0,0,0,1,NonAntibiotic,GInutraceutical,0,0,1,1,0,No
361818,0,23/03/2012 00:00,0,Male_Neutered,Crossbreed,NA,18/04/2019 00:00,Less than 24hrs,1,1,0,0,NonAntibiotic,NoGInutraceutical,1,0,1,1,0,No
650752,1,04/07/2012 00:00,0,Female_Entire,Border Collie,17.3,31/07/2019 00:00,48hrs to 96hrs,1,0,0,0,Antibiotic,GInutraceutical,0,0,1,1,0,No
321391,3,06/04/2012 00:00,0,Female_Entire,Labrador Retriever,29.3,08/05/2019 00:00,Less than 24hrs,0,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,0,No
122478,3,20/09/2012 00:00,0,Male_Entire,Beagle,NA,28/10/2019 00:00,24hrs to 48hrs,1,0,0,0,NonAntibiotic,NoGInutraceutical,0,0,0,1,0,No
423540,3,23/03/2012 00:00,1,Female_Neutered,English Springer Spaniel,30,07/05/2019 00:00,Less than 24hrs,1,0,0,0,NonAntibiotic,GInutraceutical,1,0,1,1,0,No
33256,0,22/03/2012 00:00,0,Male_Entire,French Bulldog,14.6,10/05/2019 00:00,48hrs to 96hrs,1,0,0,0,Antibiotic,NoGInutraceutical,1,0,1,1,1,No
704143,4,08/06/2012 00:00,0,Male_Entire,Shih-tzu,8.9,09/08/2019 00:00,Less than 24hrs,1,1,1,0,NonAntibiotic,NoGInutraceutical,0,0,1,0,0,Yes
612587,0,07/01/2012 00:00,1,Male_Neutered,Border Collie,NA,11/03/2019 00:00,Less than 24hrs,1,1,0,0,Antibiotic,GInutraceutical,1,0,0,1,0,No
288586,0,10/12/2011 00:00,0,Female_Neutered,Jack Russell Terrier,3,13/02/2019 00:00,Less than 24hrs,1,0,0,1,Antibiotic,NoGInutraceutical,0,0,0,1,0,No
800656,3,15/10/2011 00:00,0,Male_Entire,Crossbreed,12.7,04/01/2019 00:00,24hrs to 48hrs,1,0,0,0,Antibiotic,GInutraceutical,0,0,1,1,0,No
922738,4,08/08/2012 00:00,1,Male_Neutered,Basset Hound,33,01/11/2019 00:00,Not Stated,0,0,0,0,Antibiotic,GInutraceutical,0,0,1,1,0,No
591212,2,11/10/2011 11:47,1,Male_Entire,Crossbreed,NA,05/01/2019 00:00,Less than 24hrs,1,1,0,0,Antibiotic,GInutraceutical,1,1,1,0,0,Yes
695673,1,19/08/2012 00:00,1,Female_Neutered,Russell Terrier,12.6,19/11/2019 00:00,48hrs to 96hrs,1,0,0,0,NonAntibiotic,GInutraceutical,0,0,1,0,0,Yes
273547,0,18/04/2012 00:00,0,Female_Neutered,Portuguese Water Dog,NA,17/08/2019 00:00,Less than 24hrs,0,0,0,1,Antibiotic,GInutraceutical,1,0,0,1,0,No
886975,4,10/02/2012 00:00,0,Male_Entire,Crossbreed,33.5,11/06/2019 00:00,4-7 days.,0,0,0,0,NonAntibiotic,GInutraceutical,0,1,0,1,0,No
609257,1,01/01/2012 00:00,0,Female_Neutered,Border Collie,18.1,07/05/2019 00:00,Less than 24hrs,1,0,0,0,NonAntibiotic,GInutraceutical,1,0,1,1,1,No
659893,1,05/03/2012 00:00,0,Female_Neutered,Crossbreed,22.3,11/07/2019 00:00,48hrs to 96hrs,1,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,0,0,Yes
232665,3,10/10/2011 00:00,0,Female_Neutered,Boxer,29.3,15/02/2019 00:00,4-7 days.,0,0,0,0,Antibiotic,GInutraceutical,0,1,0,1,0,No
177783,1,19/04/2012 00:00,1,Female_Neutered,Crossbreed,8.05,27/08/2019 00:00,48hrs to 96hrs,0,0,0,1,NonAntibiotic,GInutraceutical,0,0,0,1,0,No
439088,1,25/01/2012 00:00,0,Female_Neutered,Whippet,11.4,04/06/2019 00:00,Less than 24hrs,0,0,1,1,Antibiotic,GInutraceutical,1,0,1,0,0,Yes
978893,4,01/10/2011 00:00,0,Male_Neutered,German Shepherd Dog,39,11/02/2019 00:00,48hrs to 96hrs,1,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
390119,0,19/10/2011 00:00,1,Male_Neutered,French Bulldog,NA,04/03/2019 00:00,48hrs to 96hrs,1,1,0,1,Antibiotic,GInutraceutical,1,0,0,1,0,No
569499,3,13/06/2012 00:00,0,Male_Neutered,Labrador Retriever,36.8,14/11/2019 00:00,48hrs to 96hrs,1,1,0,0,Antibiotic,NoGInutraceutical,0,0,0,1,0,No
623368,4,10/03/2012 00:00,0,Male_Neutered,Crossbreed,8.9,16/08/2019 00:00,48hrs to 96hrs,0,0,0,0,NonAntibiotic,GInutraceutical,0,1,0,1,1,No
879403,1,14/05/2012 00:00,0,Male_Neutered,Crossbreed,19.3,21/10/2019 00:00,Less than 24hrs,1,1,0,0,NonAntibiotic,NoGInutraceutical,0,0,1,1,0,No
931142,4,28/06/2012 00:00,0,Male_Entire,Chihuahua,4.3,09/12/2019 00:00,24hrs to 48hrs,0,1,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,0,No
37348,1,10/11/2011 00:00,1,Male_Neutered,Labradoodle,42.5,12/10/2019 00:00,4-7 days.,1,0,0,0,Antibiotic,GInutraceutical,1,0,0,0,0,No
802375,0,04/10/2011 00:00,0,Female_Neutered,Crossbreed,NA,30/03/2019 00:00,Not Stated,0,1,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
964896,1,17/10/2011 00:00,0,Male_Neutered,Cocker Spaniel,11.1,26/04/2019 00:00,4-7 days.,0,0,0,0,NonAntibiotic,NoGInutraceutical,0,0,0,1,1,No
962952,0,26/07/2011 00:00,0,Female_Neutered,Cavalier King Charles Spaniel,12,18/02/2019 00:00,48hrs to 96hrs,0,0,0,0,Antibiotic,NoGInutraceutical,1,0,1,1,0,No
986374,1,16/03/2012 00:00,0,Male_Neutered,Jack Russell Terrier,5.9,24/10/2019 00:00,24hrs to 48hrs,0,0,0,0,NonAntibiotic,NoGInutraceutical,1,0,0,1,1,No
244611,3,07/11/2011 00:00,0,Female_Neutered,Miniature Schnauzer,9.25,28/06/2019 00:00,48hrs to 96hrs,1,0,0,0,Antibiotic,NoGInutraceutical,1,0,1,1,0,No
801636,4,07/10/2011 00:00,0,Male_Neutered,Crossbreed,8.7,24/06/2019 00:00,Not Stated,1,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,0,0,Yes
949352,3,08/10/2011 00:00,0,Female_Neutered,English Springer Spaniel,NA,26/06/2019 00:00,24hrs to 48hrs,1,0,0,1,Antibiotic,GInutraceutical,0,0,0,1,1,No
588419,3,03/06/2011 00:00,0,Female_Entire,Cockapoo,8.4,01/03/2019 00:00,24hrs to 48hrs,1,0,0,0,Antibiotic,NoGInutraceutical,0,1,0,1,0,No
948231,3,11/06/2011 00:00,1,Female_Neutered,Schnauzer,9.75,08/05/2019 00:00,Not Stated,0,0,0,0,Antibiotic,GInutraceutical,0,0,0,0,1,Yes
836672,1,25/05/2011 00:00,1,Female_Neutered,Pembroke Welsh Corgi,14.8,21/02/2019 00:00,48hrs to 96hrs,0,0,0,0,Antibiotic,GInutraceutical,1,0,0,1,0,No
619234,0,22/06/2011 00:00,0,Female_Neutered,Tibetan Terrier,NA,21/03/2019 00:00,Less than 24hrs,1,0,0,0,Antibiotic,GInutraceutical,0,0,0,1,0,No
862827,0,30/12/2011 00:00,1,Female_Neutered,Crossbreed,NA,29/07/2019 00:00,Not Stated,1,1,0,0,Antibiotic,GInutraceutical,0,0,0,1,0,No
935375,3,29/04/2011 00:00,1,Male_Neutered,Hungarian Vizsla,27.4,30/01/2019 00:00,Less than 24hrs,0,0,0,0,NonAntibiotic,NoGInutraceutical,1,1,0,1,0,No
512590,1,16/10/2011 00:00,1,Male_Neutered,Crossbreed,18.75,22/07/2019 00:00,Less than 24hrs,1,0,0,0,Antibiotic,GInutraceutical,0,0,1,0,0,Yes
595704,1,06/01/2012 00:00,0,Male_Neutered,Crossbreed,14.7,17/10/2019 00:00,Less than 24hrs,1,1,0,0,NonAntibiotic,GInutraceutical,0,0,1,0,1,Yes
969872,1,01/11/2011 00:00,1,Male_Neutered,Crossbreed,NA,28/08/2019 00:00,48hrs to 96hrs,1,0,0,0,NonAntibiotic,GInutraceutical,1,0,1,0,0,Yes
816944,0,07/05/2011 00:00,1,Male_Neutered,Shih-tzu,10.7,15/03/2019 00:00,24hrs to 48hrs,1,1,0,0,Antibiotic,GInutraceutical,1,0,1,1,1,No
389923,4,05/09/2011 00:00,0,Female_Neutered,Staffordshire Bull Terrier,25.5,15/07/2019 00:00,48hrs to 96hrs,1,1,0,0,Antibiotic,GInutraceutical,0,0,1,1,1,No
357501,0,22/10/2011 00:00,0,Female_Neutered,Shih-tzu,8.11,01/09/2019 00:00,4-7 days.,1,1,0,0,NonAntibiotic,NoGInutraceutical,0,0,1,1,0,No
532766,1,21/07/2011 00:00,1,Male_Neutered,Crossbreed,12.8,04/06/2019 00:00,4-7 days.,1,1,0,1,Antibiotic,NoGInutraceutical,1,0,1,1,1,No
899704,0,31/03/2011 00:00,0,Male_Neutered,Staffordshire Bull Terrier,24.4,15/05/2019 00:00,48hrs to 96hrs,0,1,0,0,NonAntibiotic,GInutraceutical,1,1,0,1,1,No
935531,1,27/09/2011 00:00,0,Male_Entire,West Highland White Terrier,7.2,09/09/2019 00:00,Less than 24hrs,0,0,0,1,Antibiotic,GInutraceutical,0,0,0,1,0,No
923596,3,11/04/2011 00:00,0,Female_Neutered,Labrador Retriever,34.6,25/03/2019 00:00,24hrs to 48hrs,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
825757,0,15/07/2011 00:00,1,Female_Neutered,Chihuahua,3.4,03/07/2019 00:00,Not Stated,1,1,0,0,Antibiotic,NoGInutraceutical,0,0,1,1,0,No
851386,2,22/06/2011 00:00,1,Male_Neutered,Crossbreed,NA,11/06/2019 00:00,Not Stated,1,1,0,0,NonAntibiotic,NoGInutraceutical,1,0,0,1,0,No
438224,0,29/03/2011 00:00,1,Male_Neutered,Crossbreed,9.8,26/03/2019 00:00,24hrs to 48hrs,1,1,0,0,Antibiotic,GInutraceutical,0,0,1,1,0,No
369631,1,05/09/2011 00:00,0,Female_Neutered,Crossbreed,22.9,02/09/2019 00:00,4-7 days.,1,0,0,0,NonAntibiotic,NoGInutraceutical,1,0,1,1,0,No
245565,1,11/09/2011 00:00,0,Female_Neutered,Terrier,9.1,09/09/2019 00:00,48hrs to 96hrs,1,0,1,0,Antibiotic,GInutraceutical,1,0,0,1,0,No
714991,0,31/01/2011 00:00,0,Female_Neutered,Yorkshire Terrier,2.11,31/01/2019 00:00,48hrs to 96hrs,1,0,0,0,Antibiotic,GInutraceutical,0,0,1,1,0,No
280462,1,18/01/2011 00:00,0,Male_Entire,Jack Russell Terrier,5.5,18/01/2019 00:00,Not Stated,0,0,0,0,Antibiotic,NoGInutraceutical,1,0,0,1,0,No
733120,0,17/02/2011 00:00,0,Male_Neutered,Crossbreed,NA,17/02/2019 00:00,Less than 24hrs,0,0,0,1,NonAntibiotic,NoGInutraceutical,1,0,0,1,0,No
507398,3,01/09/2011 00:00,0,Female_Neutered,Crossbreed,14.1,03/09/2019 00:00,Not Stated,1,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,0,No
88028,4,04/01/2011 00:00,0,Male_Neutered,Crossbreed,6.2,14/01/2019 00:00,Less than 24hrs,0,1,0,0,NonAntibiotic,GInutraceutical,1,0,1,1,0,No
755265,0,26/04/2011 00:00,1,Male_Entire,English Springer Spaniel,23.6,08/05/2019 00:00,48hrs to 96hrs,0,0,0,0,Antibiotic,NoGInutraceutical,0,0,0,1,0,No
396026,0,20/11/2011 00:00,0,Male_Neutered,Pomeranian,7.29,06/12/2019 00:00,48hrs to 96hrs,1,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
848117,1,20/11/2011 00:00,0,Female_Entire,Cocker Spaniel,16.5,06/12/2019 00:00,48hrs to 96hrs,1,0,0,0,NonAntibiotic,GInutraceutical,1,0,1,1,0,No
179510,1,19/05/2011 00:00,1,Male_Entire,Crossbreed,NA,05/06/2019 00:00,24hrs to 48hrs,0,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,0,No
570650,3,04/10/2011 00:00,0,Male_Neutered,Schnauzer,6.7,31/10/2019 00:00,24hrs to 48hrs,1,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
225697,0,13/07/2011 00:00,1,Female_Neutered,Crossbreed,8.6,10/12/2019 00:00,Less than 24hrs,1,0,0,0,NonAntibiotic,GInutraceutical,1,0,1,1,1,No
2446,1,06/12/2010 00:00,1,Female_Neutered,Crossbreed,18.85,03/01/2019 00:00,Less than 24hrs,1,1,0,0,Antibiotic,GInutraceutical,1,0,1,1,0,No
442647,4,02/09/2011 00:00,0,Female_Neutered,Yorkshire Terrier,2.1,02/10/2019 00:00,48hrs to 96hrs,1,0,0,0,NonAntibiotic,GInutraceutical,0,0,1,1,0,No
876352,1,10/12/2010 00:00,1,Female_Neutered,Border Terrier,7.57,25/01/2019 00:00,24hrs to 48hrs,1,1,0,0,Antibiotic,NoGInutraceutical,0,0,0,1,1,No
228361,0,10/07/2011 00:00,1,Female_Neutered,Cavalier King Charles Spaniel,10.5,25/08/2019 00:00,4-7 days.,1,1,0,0,NonAntibiotic,GInutraceutical,0,0,1,1,1,No
892649,4,17/09/2011 00:00,0,Female_Neutered,Crossbreed,16.9,13/11/2019 00:00,Less than 24hrs,0,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,0,No
29158,0,28/10/2011 00:00,1,Female_Entire,Labrador Retriever,28,30/12/2019 00:00,48hrs to 96hrs,0,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,0,No
157947,1,08/05/2011 00:00,0,Male_Entire,German Wire-Haired Pointer,52,10/07/2019 00:00,24hrs to 48hrs,0,0,1,0,Antibiotic,NoGInutraceutical,0,0,0,1,0,No
20193,4,03/12/2010 00:00,0,Female_Neutered,Golden Retriever,32.3,22/02/2019 00:00,Less than 24hrs,1,1,0,0,NonAntibiotic,GInutraceutical,1,0,1,1,0,No
584146,3,26/09/2011 00:00,1,Female_Neutered,Crossbreed,9.45,21/12/2019 00:00,24hrs to 48hrs,1,0,1,0,NonAntibiotic,NoGInutraceutical,0,0,1,1,0,No
983677,1,12/09/2011 00:00,0,Female_Entire,Cairn Terrier,NA,07/12/2019 00:00,Less than 24hrs,1,0,0,0,NonAntibiotic,NoGInutraceutical,1,0,1,0,0,Yes
567803,3,13/11/2010 00:00,0,Female_Entire,German Shepherd Dog,33.1,15/02/2019 00:00,Less than 24hrs,1,1,0,0,NonAntibiotic,NoGInutraceutical,0,0,0,1,0,No
252755,1,26/04/2011 00:00,1,Male_Neutered,Labrador Retriever,41.5,23/08/2019 00:00,24hrs to 48hrs,0,0,0,0,Antibiotic,GInutraceutical,1,0,0,1,1,No
225980,4,08/08/2011 00:00,0,Female_Neutered,Crossbreed,22.8,16/12/2019 00:00,24hrs to 48hrs,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
49949,1,30/04/2011 00:00,0,Male_Entire,Golden Retriever,32.3,12/09/2019 00:00,Not Stated,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
137352,1,05/07/2011 00:00,1,Male_Neutered,Labrador Retriever,33.8,27/11/2019 00:00,48hrs to 96hrs,0,0,0,0,NonAntibiotic,GInutraceutical,0,1,0,1,0,No
688294,1,31/07/2011 00:00,1,Female_Neutered,Yorkshire Terrier,6,24/12/2019 00:00,4-7 days.,0,0,1,0,Antibiotic,NoGInutraceutical,1,0,0,1,0,No
446055,0,05/08/2010 00:00,0,Male_Neutered,Beagle,16.8,02/01/2019 00:00,48hrs to 96hrs,1,1,0,0,Antibiotic,NoGInutraceutical,1,0,0,1,0,No
708263,0,29/01/2011 00:00,0,Female_Neutered,Border Collie,26,02/07/2019 00:00,Less than 24hrs,0,0,0,1,Antibiotic,GInutraceutical,0,0,0,1,1,No
670725,3,11/12/2010 00:00,1,Male_Neutered,Chihuahua,5.6,23/05/2019 00:00,Less than 24hrs,1,1,0,0,Antibiotic,GInutraceutical,1,0,1,0,0,Yes
84957,4,03/03/2011 00:00,0,Male_Entire,Jack Russell Terrier,5.45,19/08/2019 00:00,48hrs to 96hrs,1,0,0,0,NonAntibiotic,GInutraceutical,1,0,1,1,0,No
793208,4,26/08/2010 00:00,0,Female_Entire,Staffordshire Bull Terrier,18.75,16/02/2019 00:00,4-7 days.,1,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
76050,1,09/05/2011 00:00,1,Male_Neutered,Golden Retriever,38.45,24/05/2019 00:00,48hrs to 96hrs,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
967489,4,01/12/2010 00:00,0,Female_Entire,German Shepherd Dog,49,19/07/2019 00:00,Not Stated,0,0,0,0,Antibiotic,GInutraceutical,0,1,0,1,0,No
210238,4,27/03/2011 00:00,0,Male_Neutered,West Highland White Terrier,11.4,24/11/2019 00:00,Not Stated,1,0,0,0,Antibiotic,GInutraceutical,0,0,1,1,0,No
780678,3,14/12/2010 00:00,0,Female_Entire,Crossbreed,5.8,20/08/2019 00:00,48hrs to 96hrs,1,1,0,0,NonAntibiotic,GInutraceutical,1,0,1,1,1,No
937176,1,27/11/2010 00:00,1,Female_Neutered,Labrador Retriever,27.2,07/08/2019 00:00,48hrs to 96hrs,1,1,0,0,NonAntibiotic,GInutraceutical,0,0,1,1,1,No
265860,1,24/11/2010 00:00,0,Male_Neutered,Yorkshire Terrier,8.1,06/08/2019 00:00,48hrs to 96hrs,0,0,1,0,NonAntibiotic,GInutraceutical,1,0,0,1,1,No
201140,1,01/09/2010 00:00,0,Male_Neutered,Border Collie,25.25,20/05/2019 00:00,Less than 24hrs,1,0,0,0,Antibiotic,GInutraceutical,1,1,1,0,1,Yes
595247,3,04/03/2011 00:00,0,Female_Entire,Crossbreed,4.2,13/12/2019 00:00,Not Stated,0,0,1,0,NonAntibiotic,GInutraceutical,0,0,0,1,0,No
884962,1,13/07/2010 00:00,1,Female_Neutered,Labradoodle,34.25,02/05/2019 00:00,Less than 24hrs,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
237809,1,29/06/2010 00:00,0,Female_Neutered,Crossbreed,20.2,26/04/2019 00:00,24hrs to 48hrs,1,0,0,0,NonAntibiotic,GInutraceutical,1,0,1,1,0,No
811058,4,29/06/2010 00:00,0,Female_Neutered,West Highland White Terrier,10.7,03/05/2019 00:00,24hrs to 48hrs,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,1,No
427531,3,19/11/2010 00:00,0,Female_Entire,Spanish Water Dog,28.5,24/09/2019 00:00,48hrs to 96hrs,0,0,0,0,Antibiotic,GInutraceutical,1,0,0,1,0,No
371213,1,06/09/2010 00:00,1,Female_Neutered,Miniature Poodle,8.75,23/07/2019 00:00,Not Stated,1,0,1,0,Antibiotic,NoGInutraceutical,0,0,1,1,0,No
947807,3,14/08/2010 00:00,0,Male_Neutered,Border Terrier,NA,15/07/2019 00:00,4-7 days.,0,1,0,1,Antibiotic,NoGInutraceutical,0,0,0,1,0,No
627204,0,15/02/2010 00:00,0,Female_Neutered,Cockapoo,8.2,22/01/2019 00:00,Not Stated,0,0,0,0,NonAntibiotic,GInutraceutical,0,1,0,1,0,No
471305,1,05/05/2010 00:00,0,Female_Neutered,German Shepherd Dog,27.7,17/04/2019 00:00,24hrs to 48hrs,1,1,0,0,Antibiotic,GInutraceutical,0,0,0,0,0,Yes
874620,3,06/12/2010 00:00,1,Female_Neutered,Cavachon,NA,25/11/2019 00:00,48hrs to 96hrs,0,0,0,0,Antibiotic,GInutraceutical,0,0,0,1,0,No
950997,1,04/12/2010 00:00,0,Female_Neutered,English Springer Spaniel,13.8,15/12/2019 00:00,24hrs to 48hrs,1,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
737522,1,16/11/2010 00:00,0,Female_Neutered,Shih-tzu,8.9,02/12/2019 00:00,24hrs to 48hrs,0,0,1,0,Antibiotic,NoGInutraceutical,1,0,0,1,0,No
624960,4,09/08/2010 00:00,1,Male_Neutered,Lhasa Apso,9.2,18/09/2019 00:00,48hrs to 96hrs,1,1,0,0,Antibiotic,GInutraceutical,1,0,1,1,0,No
373576,1,04/07/2010 00:00,0,Male_Entire,Crossbreed,47,14/08/2019 00:00,Less than 24hrs,1,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,0,No
114078,0,13/06/2010 00:00,0,Male_Neutered,Bichon Frise,8.59,25/07/2019 00:00,Not Stated,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,1,1,1,No
217411,3,14/04/2010 00:00,1,Male_Entire,Labrador Retriever,29.1,09/06/2019 00:00,Less than 24hrs,0,0,0,0,NonAntibiotic,NoGInutraceutical,0,0,0,1,1,No
211848,0,04/05/2010 00:00,0,Male_Neutered,Lhasa Apso,8.65,23/07/2019 00:00,48hrs to 96hrs,1,1,0,0,Antibiotic,GInutraceutical,0,0,1,0,0,Yes
587045,1,25/05/2010 00:00,1,Male_Neutered,Crossbreed,24.7,24/08/2019 00:00,4-7 days.,0,1,0,0,NonAntibiotic,GInutraceutical,1,0,1,1,0,No
919187,1,11/06/2010 00:00,0,Male_Entire,Cocker Spaniel,19.65,13/09/2019 00:00,4-7 days.,1,1,0,0,NonAntibiotic,GInutraceutical,1,0,1,1,0,No
220103,0,25/10/2009 00:00,0,Male_Entire,Parson Russell Terrier,NA,28/01/2019 00:00,Less than 24hrs,0,0,1,0,Antibiotic,GInutraceutical,0,0,0,1,1,No
986446,1,12/11/2009 00:00,1,Female_Neutered,Yorkshire Terrier,5.5,22/02/2019 00:00,24hrs to 48hrs,0,1,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,0,No
270895,3,07/11/2009 00:00,0,Female_Entire,Cavalier King Charles Spaniel,10.8,23/02/2019 00:00,Less than 24hrs,0,0,0,0,NonAntibiotic,NoGInutraceutical,0,0,0,1,1,No
433379,1,13/02/2010 00:00,0,Female_Entire,Collie,25.3,19/06/2019 00:00,48hrs to 96hrs,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,1,No
404976,0,08/07/2010 00:00,0,Male_Neutered,American Cocker Spaniel,14.5,13/11/2019 00:00,24hrs to 48hrs,0,1,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,0,No
165656,4,07/10/2009 00:00,0,Male_Neutered,Crossbreed,3.35,15/02/2019 00:00,4-7 days.,1,0,0,0,NonAntibiotic,NoGInutraceutical,1,0,0,1,0,No
180203,0,16/07/2010 00:00,1,Female_Neutered,Crossbreed,21,24/11/2019 00:00,24hrs to 48hrs,1,0,0,0,NonAntibiotic,GInutraceutical,0,0,1,1,0,No
96527,0,25/03/2010 00:00,0,Male_Neutered,Staffordshire Bull Terrier,31,04/08/2019 00:00,Not Stated,0,1,0,0,NonAntibiotic,GInutraceutical,0,0,1,1,1,No
624329,4,12/07/2010 00:00,0,Male_Neutered,Jack Russell Terrier,22,26/11/2019 00:00,Not Stated,0,0,0,0,NonAntibiotic,NoGInutraceutical,0,0,0,1,1,No
855753,4,01/09/2009 00:00,0,Male_Entire,Jack Russell Terrier,8.3,29/01/2019 00:00,24hrs to 48hrs,0,0,0,0,Antibiotic,NoGInutraceutical,0,0,0,1,0,No
167347,3,01/04/2010 00:00,1,Female_Neutered,Staffordshire Bull Terrier,15.45,31/08/2019 00:00,24hrs to 48hrs,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,0,0,Yes
813338,2,06/06/2010 00:00,0,Male_Neutered,Cockapoo,NA,07/11/2019 00:00,24hrs to 48hrs,0,0,0,0,NonAntibiotic,NoGInutraceutical,1,0,0,1,0,No
164642,1,17/03/2010 00:00,1,Female_Neutered,Shetland Sheepdog,15,12/09/2019 00:00,4-7 days.,1,1,0,0,Antibiotic,NoGInutraceutical,0,0,1,1,0,No
443634,0,05/02/2010 00:00,0,Female_Neutered,English Springer Spaniel,27,03/08/2019 00:00,Less than 24hrs,0,0,0,0,Antibiotic,NoGInutraceutical,0,0,0,1,0,No
998538,3,06/05/2010 00:00,0,Female_Neutered,German Shepherd Dog,29.05,07/11/2019 00:00,48hrs to 96hrs,0,0,0,0,Antibiotic,GInutraceutical,0,0,0,1,1,No
36025,1,01/12/2009 00:00,1,Female_Neutered,Beagle,NA,10/06/2019 00:00,Not Stated,0,0,0,0,Antibiotic,NoGInutraceutical,0,0,1,0,0,Yes
469299,4,09/07/2009 00:00,0,Male_Entire,German Shepherd Dog,40,25/01/2019 00:00,24hrs to 48hrs,1,1,0,0,Antibiotic,NoGInutraceutical,0,0,1,0,1,Yes
60929,4,09/09/2009 00:00,0,Female_Neutered,Crossbreed,12.75,30/03/2019 00:00,48hrs to 96hrs,1,1,0,0,NonAntibiotic,GInutraceutical,0,0,1,1,0,No
560391,4,04/07/2009 00:00,0,Male_Neutered,Boxer,25.5,29/01/2019 00:00,24hrs to 48hrs,0,1,0,0,Antibiotic,NoGInutraceutical,1,0,1,1,0,No
122447,1,01/07/2009 00:00,1,Male_Neutered,Crossbreed,NA,28/01/2019 00:00,48hrs to 96hrs,1,0,0,0,Antibiotic,NoGInutraceutical,0,0,1,1,0,No
422798,3,07/01/2010 00:00,0,Male_Entire,English Setter,24.5,07/08/2019 00:00,48hrs to 96hrs,1,1,0,1,Antibiotic,GInutraceutical,0,0,1,1,0,No
